S.No.,RANDOM-STATE,SCM ACCURACY-SCORE,GAUSSIAN_NB_PF ACCURACY-SCORE,GAUSSIAN_NB_CF ACCURACY-SCORE,LINEAR REGRESSION ACCURACY-SCORE,PCA WITH SVC ACCURACY-SCORE
1,0,0.8012048192771084,0.6927710843373494,0.6927710843373494,0.7168674698795181
2,1,0.7951807228915663,0.6626506024096386,0.6626506024096386,0.6927710843373494
3,2,0.8072289156626506,0.6686746987951807,0.6686746987951807,0.6204819277108434
4,3,0.7530120481927711,0.5903614457831325,0.5903614457831325,0.6686746987951807
5,4,0.7590361445783133,0.608433734939759,0.608433734939759,0.6506024096385542
6,5,0.7469879518072289,0.6204819277108434,0.6204819277108434,0.6385542168674698
7,6,0.7349397590361446,0.5783132530120482,0.5783132530120482,0.5602409638554217
8,7,0.8012048192771084,0.6566265060240963,0.6566265060240963,0.6325301204819277
9,8,0.7469879518072289,0.6686746987951807,0.6686746987951807,0.6506024096385542
10,9,0.7710843373493976,0.6325301204819277,0.6325301204819277,0.7168674698795181
11,10,0.7771084337349398,0.5903614457831325,0.5903614457831325,0.6807228915662651
12,11,0.7289156626506024,0.6144578313253012,0.6144578313253012,0.5963855421686747
13,12,0.8012048192771084,0.6385542168674698,0.6385542168674698,0.6746987951807228
14,13,0.7530120481927711,0.5963855421686747,0.5963855421686747,0.6024096385542169
15,14,0.7469879518072289,0.6626506024096386,0.6626506024096386,0.6626506024096386
16,15,0.7530120481927711,0.7108433734939759,0.7108433734939759,0.6807228915662651
17,16,0.7710843373493976,0.6385542168674698,0.6385542168674698,0.6325301204819277
18,17,0.7891566265060241,0.7048192771084337,0.7048192771084337,0.6265060240963856
19,18,0.7469879518072289,0.6144578313253012,0.6144578313253012,0.6686746987951807
20,19,0.7289156626506024,0.6686746987951807,0.6686746987951807,0.6506024096385542
21,20,0.7530120481927711,0.6204819277108434,0.6204819277108434,0.6566265060240963
22,21,0.7530120481927711,0.6024096385542169,0.6024096385542169,0.6927710843373494
23,22,0.7469879518072289,0.6325301204819277,0.6325301204819277,0.6626506024096386
24,23,0.7650602409638554,0.6204819277108434,0.6204819277108434,0.5843373493975904
25,24,0.7530120481927711,0.6626506024096386,0.6626506024096386,0.6506024096385542
26,25,0.7831325301204819,0.6445783132530121,0.6445783132530121,0.6807228915662651
27,26,0.6927710843373494,0.6626506024096386,0.6626506024096386,0.6566265060240963
28,27,0.7409638554216867,0.6325301204819277,0.6325301204819277,0.6445783132530121
29,28,0.7228915662650602,0.6024096385542169,0.6024096385542169,0.6626506024096386
30,29,0.7349397590361446,0.6927710843373494,0.6927710843373494,0.6445783132530121
31,30,0.7530120481927711,0.6566265060240963,0.6566265060240963,0.6506024096385542
32,31,0.7349397590361446,0.5963855421686747,0.5963855421686747,0.6385542168674698
33,32,0.7710843373493976,0.6927710843373494,0.6927710843373494,0.6626506024096386
34,33,0.7710843373493976,0.6506024096385542,0.6506024096385542,0.6807228915662651
35,34,0.7951807228915663,0.6807228915662651,0.6807228915662651,0.6807228915662651
36,35,0.7048192771084337,0.5903614457831325,0.5903614457831325,0.6506024096385542
37,36,0.7228915662650602,0.608433734939759,0.608433734939759,0.6807228915662651
38,37,0.6867469879518072,0.6144578313253012,0.6144578313253012,0.6566265060240963
39,38,0.7831325301204819,0.5843373493975904,0.5843373493975904,0.6506024096385542
40,39,0.8253012048192772,0.6566265060240963,0.6566265060240963,0.6566265060240963
41,40,0.7289156626506024,0.5843373493975904,0.5843373493975904,0.6566265060240963
42,41,0.7831325301204819,0.6445783132530121,0.6445783132530121,0.6024096385542169
43,42,0.7831325301204819,0.6746987951807228,0.6746987951807228,0.5963855421686747
44,43,0.7168674698795181,0.5903614457831325,0.5903614457831325,0.5783132530120482
45,44,0.7530120481927711,0.6506024096385542,0.6506024096385542,0.6867469879518072
46,45,0.7951807228915663,0.6746987951807228,0.6746987951807228,0.6686746987951807
47,46,0.7951807228915663,0.6927710843373494,0.6927710843373494,0.6927710843373494
48,47,0.7469879518072289,0.6445783132530121,0.6445783132530121,0.6506024096385542
49,48,0.7650602409638554,0.6204819277108434,0.6204819277108434,0.6325301204819277
50,49,0.7951807228915663,0.6506024096385542,0.6506024096385542,0.7168674698795181
51,50,0.7831325301204819,0.6204819277108434,0.6204819277108434,0.6807228915662651
52,51,0.7409638554216867,0.6265060240963856,0.6265060240963856,0.6807228915662651
53,52,0.7168674698795181,0.6265060240963856,0.6265060240963856,0.6325301204819277
54,53,0.7048192771084337,0.5542168674698795,0.5542168674698795,0.6686746987951807
55,54,0.7530120481927711,0.6445783132530121,0.6445783132530121,0.6807228915662651
56,55,0.8132530120481928,0.6746987951807228,0.6746987951807228,0.6506024096385542
57,56,0.7590361445783133,0.6626506024096386,0.6626506024096386,0.6265060240963856
58,57,0.7771084337349398,0.6746987951807228,0.6746987951807228,0.7228915662650602
59,58,0.7530120481927711,0.6385542168674698,0.6385542168674698,0.6325301204819277
60,59,0.7469879518072289,0.6024096385542169,0.6024096385542169,0.6445783132530121
61,60,0.7469879518072289,0.5963855421686747,0.5963855421686747,0.6445783132530121
62,61,0.7650602409638554,0.6445783132530121,0.6445783132530121,0.6626506024096386
63,62,0.7228915662650602,0.6566265060240963,0.6566265060240963,0.5843373493975904
64,63,0.7108433734939759,0.5783132530120482,0.5783132530120482,0.6445783132530121
65,64,0.7891566265060241,0.6385542168674698,0.6385542168674698,0.6927710843373494
